E_vent_J,E_mus_J,E_tot_J,E1_tot_J,E2_tot_J,MP_vent_Jmin,MP_mus_Jmin,MP_tot_Jmin,REF1,REF2,EII,ECF,HBR,VT1_L,VT2_L,VT_total_L,Flow1_peak_Ls,Flow2_peak_Ls,Flow_total_peak_Ls,Pdist_peak_cmH2O,C1_L_cmH2O,R1_cmH2O_s_L,C2_L_cmH2O,R2_cmH2O_s_L,PEEP_cmH2O,PS_cmH2O,RR_bpm,Ti_s,Energy_balance_error_J,Partition_balance_error,Pmus_peak_cmH2O,Tmus_s,Pmus_onset_s,dt_s,tau1_s,tau2_s
0.6039358899765159,0.2573957133770606,0.8613316033535766,0.5941807156556771,0.26715088769789946,10.870846019577286,4.63312284078709,15.50396886036438,0.6898396777062944,0.31016032229370555,0.37967935541258885,0.29883463276500677,1.4261970809303444,0.41740999131823125,0.20027917199109466,0.6176891633093259,1.2502617955599653,2.5,3.75,16.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,1.1102230246251565e-16,0.0,6.0,0.6,0.0,0.001,0.32,0.08
0.7206034664061289,0.24635931258255916,0.9669627789886882,0.6943787271758322,0.2725840518128559,12.97086239531032,4.4344676264860645,17.405330021796388,0.7181028497312565,0.28189715026874335,0.43620569946251314,0.25477641739242285,1.341879166653512,0.5079528373478125,0.22838789299577492,0.7363407303435874,1.25,2.5,3.75,16.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,1.1102230246251565e-16,2.220446049250313e-16,6.0,1.0,0.0,0.001,0.32,0.08
0.8672964776394235,0.2535659645098303,1.120862442149254,0.7682263521562237,0.3526360899930302,15.611336597509624,4.564187361176946,20.17552395868657,0.6853886108300226,0.3146113891699774,0.3707772216600452,0.22622398161866997,1.2923636507783094,0.5822929578941666,0.3039243358493138,0.8862172937434803,1.25,2.5,3.75,16.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,0.0,0.0,6.0,1.4,0.0,0.001,0.32,0.08
0.6212129095834557,0.4585217908934216,1.0797347004768774,0.7536183476505504,0.32611635282632695,11.181832372502202,8.253392236081588,19.43522460858379,0.6979662201443615,0.3020337798556385,0.39593244028872293,0.4246615309213551,1.7381073120339308,0.43485948196074475,0.20041910241928038,0.6352785843800252,1.410596810041267,2.5,3.75,19.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,9.0,0.6,0.0,0.001,0.32,0.08
0.7962142742278757,0.44171573445073714,1.237930008678613,0.9098779346283568,0.32805207405025616,14.331856936101763,7.950883220113268,22.282740156215034,0.7349994977499379,0.2650005022500621,0.4699989954998758,0.3568180198832338,1.554769926574211,0.5706737510051159,0.24258218392630074,0.8132559349314166,1.25,2.5,3.75,19.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,0.0,0.0,9.0,1.0,0.0,0.001,0.32,0.08
1.0162537910778153,0.4736240585677189,1.4898778496455343,1.0317262713600128,0.4581515782855212,18.292568239400676,8.52523305421894,26.817801293619617,0.6924905096115611,0.3075094903884388,0.38498101922312233,0.31789455671174766,1.4660489955618312,0.6821839318246465,0.3558868482066092,1.0380707800312559,1.25,2.5,3.75,19.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,0.0,1.1102230246251565e-16,9.0,1.4,0.0,0.001,0.32,0.08
0.638489929190393,0.7079333489616685,1.3464232781520615,0.9461126163682145,0.40031066178384717,11.492818725427075,12.742800281310032,24.235619006737107,0.7026858728012596,0.2973141271987405,0.4053717456025191,0.525788108724095,2.10876196568884,0.45230897260325864,0.20055903284746632,0.652868005450725,1.6224110419625069,2.5,3.75,22.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,0.0,0.0,12.0,0.6,0.0,0.001,0.32,0.08
0.8718250820496214,0.6851900000368459,1.5570150820864674,1.1624088252687201,0.39460625681774736,15.692851476893185,12.333420000663226,28.026271477556413,0.7465623413943057,0.2534376586056944,0.49312468278861127,0.4400663859457686,1.7859260006904083,0.6333946646624204,0.25677647485682664,0.8901711395192471,1.3238091208131602,2.5,3.75,22.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,12.0,1.0,0.0,0.001,0.32,0.08
1.1652111045162088,0.7558655604942578,1.9210766650104663,1.3396424732590262,0.5814341917514402,20.973799881291757,13.605580088896641,34.57937997018839,0.6973394126630171,0.302660587336983,0.39467882532603416,0.39345934197276805,1.6486940929112497,0.7820749057551271,0.40784936056390464,1.1899242663190317,1.25,2.5,3.75,22.0,0.04,8.0,0.02,4.0,5.0,10.0,18.0,1.0,2.220446049250313e-16,0.0,12.0,1.4,0.0,0.001,0.32,0.08
1.2811091642159371,0.0,1.2811091642159371,0.842569564127206,0.43853960008873116,23.05996495588687,0.0,23.05996495588687,0.6576875629820932,0.34231243701790676,0.31537512596418643,0.0,1.0,0.5737665150498065,0.29999896670208465,0.8737654817518912,1.875,3.75,5.625,15.0,0.04,8.0,0.02,4.0,5.0,15.0,18.0,1.0,0.0,0.0,0.0,0.6,0.0,0.001,0.32,0.08
